Line;File;TrnID;Time;Min;ON;OpThreshold;ClksThisMin;SpClass;Qn;ICIgood;tWUTrisk;Marked;Start;NofClx;nActualClx;medianKHz;avEndF;nRisingIPIs;avSPL;avPkAt;avBWx8;TrDur_us;AvPRF;nICIrising;MinICI_us;midpointICI;MaxICI_us;ClkNofMinICI;ClkNofMaxICI;NofClstrs;avClstrNx8;avclF0;avclF1;avPkIPI;BeforeIPIratio;PreIPIratio;Post1IPIratio;Post2IPIratio;EndIPIratio;EncSpN;Timedrift;Time_adj;Day;Time_CET;HP;Time_UTC
719;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;7;12/07/22 19:11;64446791;TRUE;1;3611;NBHF;Mod;yes;0;FALSE;1666500;19;44;127;130;25;29;5;15;86757;219;13;502;912;1471;44;20;44;8;0;0;31;2.46;0.99;0.98;0.98;1.01;n/a;0.672727272727276;2022-07-12 19:11:09.005227;193;NA;0;2022-07-12 17:11:08.3325
720;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;8;12/07/22 19:11;64446791;TRUE;1;3611;NBHF;Mod;yes;0;FALSE;1703488;25;25;127;131;13;26;5;15;60827;411;5;415;455;849;25;23;25;8;0;0;31;2.52;0.99;0.98;0.98;1.01;n/a;0.672727272727276;2022-07-12 19:11:09.190167;193;NA;0;2022-07-12 17:11:08.51744
721;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;9;12/07/22 19:11;64446791;TRUE;1;3611;NBHF;Mod;yes;0;FALSE;1720030;13;13;127;130;7;28;4;15;24299;535;4;336;375;731;5;10;13;8;0;0;31;2.32;1;0.99;0.99;1;n/a;0.672727272727276;2022-07-12 19:11:09.272877;193;NA;0;2022-07-12 17:11:08.60015
722;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;10;12/07/22 19:11;64446791;TRUE;1;3611;NBHF;High;yes;0;FALSE;1726616;49;49;126;128;33;38;7;11;79159;619;16;247;308;378;44;3;49;8;0;0;31;3.53;1.01;0.98;0.98;0.99;n/a;0.672727272727276;2022-07-12 19:11:09.305807;193;NA;0;2022-07-12 17:11:08.63308
723;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;15;12/07/22 19:11;64446791;TRUE;1;3611;NBHF;Mod;yes;0;FALSE;1769429;14;23;127;131;17;36;6;11;17699;791;8;210;249;489;16;15;23;8;0;0;31;2.4;1;0.97;0.99;1.01;n/a;0.672727272727276;2022-07-12 19:11:09.519872;193;NA;0;2022-07-12 17:11:08.847145
724;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;21;12/07/22 19:11;64446791;TRUE;1;3611;NBHF;High;yes;0;FALSE;5713560;223;223;127;130;139;34;6;15;404718;551;78;219;317;928;189;47;223;8;0;0;31;3.12;1.02;0.98;0.98;1;n/a;0.672727272727276;2022-07-12 19:11:29.240527;193;NA;0;2022-07-12 17:11:28.5678
725;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;22;12/07/22 19:11;64446791;TRUE;1;3611;NBHF;Mod;yes;0;FALSE;5795204;25;25;126;127;18;32;6;11;31250;800;11;215;255;258;2;6;25;8;0;0;31;3.62;1;0.98;0.98;0.98;n/a;0.672727272727276;2022-07-12 19:11:29.648747;193;NA;0;2022-07-12 17:11:28.97602
726;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;23;12/07/22 19:11;64446791;TRUE;1;3611;NBHF;Mod;yes;0;FALSE;5801496;15;72;127;128;54;34;6;15;18427;814;32;198;250;499;70;16;72;8;0;0;31;3.35;1;0.97;0.98;0.99;n/a;0.672727272727276;2022-07-12 19:11:29.680207;193;NA;0;2022-07-12 17:11:29.00748
727;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;24;12/07/22 19:11;64446791;TRUE;1;3611;NBHF;High;yes;0;FALSE;5820240;63;63;128;129;41;46;7;5;73512;857;25;190;235;272;42;16;63;8;0;0;31;4.04;1.01;0.99;0.99;1;n/a;0.672727272727276;2022-07-12 19:11:29.773927;193;NA;0;2022-07-12 17:11:29.1012
728;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;27;12/07/22 19:11;64446791;TRUE;1;3611;NBHF;High;yes;0;FALSE;5840635;132;132;127;129;93;36;6;10;141630;932;55;184;214;229;2;7;132;8;0;0;31;3.18;1.01;0.98;0.98;1;n/a;0.672727272727276;2022-07-12 19:11:29.875902;193;NA;0;2022-07-12 17:11:29.203175
729;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;30;12/07/22 19:11;64446791;TRUE;1;3611;NBHF;Mod;yes;0;FALSE;5877419;12;12;128;128;10;48;7;7;12072;994;5;191;198;233;5;2;12;8;0;0;31;3.42;1;0.98;0.99;0.99;n/a;0.672727272727276;2022-07-12 19:11:30.059822;193;NA;0;2022-07-12 17:11:29.387095
730;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;34;12/07/22 19:11;64446791;TRUE;1;3611;NBHF;High;yes;0;FALSE;6067287;43;43;127;130;31;26;4;15;79189;543;6;326;369;817;42;5;43;8;0;0;31;2.65;1;0.99;0.97;1;n/a;0.672727272727276;2022-07-12 19:11:31.009162;193;NA;0;2022-07-12 17:11:30.336435
731;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;35;12/07/22 19:11;64446791;TRUE;1;3611;NBHF;High;yes;0;FALSE;6084820;134;134;127;131;86;28;5;15;178191;752;49;221;263;561;118;24;134;8;0;0;31;2.28;1;0.99;0.99;1.01;n/a;0.672727272727276;2022-07-12 19:11:31.096827;193;NA;0;2022-07-12 17:11:30.4241
732;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;37;12/07/22 19:11;64446791;TRUE;1;3611;NBHF;Mod;yes;0;FALSE;6139137;10;10;127;128;8;31;5;8;11918;839;2;237;239;240;3;9;10;8;0;0;30;2.24;1.04;0.95;0.96;0.96;n/a;0.672727272727276;2022-07-12 19:11:31.368412;193;NA;0;2022-07-12 17:11:30.695685
733;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;38;12/07/22 19:11;64446791;TRUE;1;3611;NBHF;Mod;yes;0;FALSE;6142467;14;14;127;128;9;29;5;15;16568;845;5;232;235;242;13;14;14;8;0;0;31;2.47;1;0.98;0.96;0.99;n/a;0.672727272727276;2022-07-12 19:11:31.385062;193;NA;0;2022-07-12 17:11:30.712335
734;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;39;12/07/22 19:11;64446791;TRUE;1;3611;NBHF;Mod;yes;0;FALSE;6153682;8;63;127;129;44;32;6;15;9163;873;23;219;228;462;62;9;63;8;0;0;31;2.33;1.02;0.98;0.99;1;n/a;0.672727272727276;2022-07-12 19:11:31.441137;193;NA;0;2022-07-12 17:11:30.76841
922;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;64;13/07/22 03:37;64447297;TRUE;0;1428;NBHF;High;yes;0;FALSE;11282547;108;108;127;130;78;34;5;10;297520;363;24;307;495;1269;104;2;108;8;0;0;32;2.52;0.97;1.01;1.01;1.03;n/a;0.700000000000003;2022-07-13 03:37:57.112735;194;NA;0;2022-07-13 01:37:56.412735
923;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;65;13/07/22 03:37;64447297;TRUE;0;1428;NBHF;Mod;yes;0;FALSE;11370602;14;405;128;130;342;31;5;15;18348;763;171;191;257;512;398;15;405;8;0;0;31;3.06;0.99;0.98;0.96;1;n/a;0.700000000000003;2022-07-13 03:37:57.55301;194;NA;0;2022-07-13 01:37:56.85301
1301;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;22;13/07/22 14:28;64447948;TRUE;0;1458;NBHF;Mod;yes;0;FALSE;6466101;10;10;126;130;4;28;3;15;285714;35;5;5363;5706;5916;8;10;10;8;0;0;31;1.97;1;0.98;0.97;1.01;n/a;0.700000000000003;2022-07-13 14:28:33.030505;194;NA;0;2022-07-13 12:28:32.330505
1302;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;27;13/07/22 14:28;64447948;TRUE;0;1458;NBHF;High;yes;0;FALSE;9991253;51;51;125;127;23;29;6;15;77155;661;19;263;298;660;47;10;51;8;0;0;32;2.15;1.03;0.98;1;1.02;n/a;0.700000000000003;2022-07-13 14:28:50.656265;194;NA;0;2022-07-13 12:28:49.956265
1303;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;28;13/07/22 14:28;64447948;TRUE;0;1458;NBHF;Mod;yes;6;FALSE;10009649;8;8;125;115;3;26;4;15;10484;763;2;256;257;270;2;5;8;8;0;0;41;1.39;0.73;0.9;0.63;0.95;n/a;0.700000000000003;2022-07-13 14:28:50.748245;194;NA;0;2022-07-13 12:28:50.048245
1304;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;29;13/07/22 14:28;64447948;TRUE;0;1458;NBHF;Mod;yes;5;FALSE;10012269;15;15;125;122;5;27;5;15;19607;765;5;258;262;518;11;8;15;8;0;0;33;1.82;0.93;0.94;1;0.98;n/a;0.700000000000003;2022-07-13 14:28:50.761345;194;NA;0;2022-07-13 12:28:50.061345
1305;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;30;13/07/22 14:28;64447948;TRUE;0;1458;NBHF;Mod;yes;0;FALSE;10029266;12;12;128;132;4;27;6;15;15113;794;2;245;254;257;10;11;12;8;0;0;30;2.46;0.99;0.93;0.95;0.98;n/a;0.700000000000003;2022-07-13 14:28:50.84633;194;NA;0;2022-07-13 12:28:50.14633
1306;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;31;13/07/22 14:28;64447948;TRUE;0;1458;NBHF;Mod;yes;0;FALSE;10033790;14;14;127;130;6;27;5;15;19718;710;6;245;249;498;10;8;14;8;0;0;30;3.35;1.02;0.95;0.95;0.98;n/a;0.700000000000003;2022-07-13 14:28:50.86895;194;NA;0;2022-07-13 12:28:50.16895
1307;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;32;13/07/22 14:28;64447948;TRUE;0;1458;NBHF;Mod;yes;0;FALSE;10039489;16;16;128;130;10;28;5;15;19656;814;5;239;244;250;12;9;16;8;0;0;31;2.39;0.99;0.98;0.99;1;n/a;0.700000000000003;2022-07-13 14:28:50.897445;194;NA;0;2022-07-13 12:28:50.197445
1308;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;33;13/07/22 14:28;64447948;TRUE;0;1458;NBHF;Mod;yes;7;FALSE;10046335;9;20;127;131;14;26;4;15;10817;832;7;231;236;485;9;10;20;8;0;0;31;2.54;0.98;0.97;1;1.02;n/a;0.700000000000003;2022-07-13 14:28:50.931675;194;NA;0;2022-07-13 12:28:50.231675
1309;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;34;13/07/22 14:28;64447948;TRUE;0;1458;NBHF;Mod;yes;0;FALSE;10055663;24;261;128;130;130;26;4;15;28103;854;111;190;239;475;257;25;261;8;0;0;32;2.5;0.98;1.01;1.03;1.04;n/a;0.700000000000003;2022-07-13 14:28:50.978315;194;NA;0;2022-07-13 12:28:50.278315
1364;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;4;13/07/22 14:31;64447951;TRUE;0;2745;NBHF;Mod;yes;0;FALSE;742219;9;9;126;125;6;24;4;15;9771;921;5;210;215;226;3;2;9;8;0;0;32;3.04;0.95;1;1;1;n/a;0.700000000000003;2022-07-13 14:31:04.411095;194;NA;0;2022-07-13 12:31:03.711095
1365;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;5;13/07/22 14:31;64447951;TRUE;0;2745;NBHF;Mod;yes;0;FALSE;746545;24;24;126;124;4;25;6;15;27334;878;11;204;212;432;19;18;24;8;0;0;32;3.51;1.01;1;1.05;0.99;n/a;0.700000000000003;2022-07-13 14:31:04.432725;194;NA;0;2022-07-13 12:31:03.732725
1366;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;8;13/07/22 14:31;64447951;TRUE;0;2745;NBHF;Mod;yes;0;FALSE;764261;16;16;126;127;4;25;5;15;16080;995;9;192;203;209;10;9;16;8;0;0;32;3.22;1.08;0.99;1.01;1.01;n/a;0.700000000000003;2022-07-13 14:31:04.521305;194;NA;0;2022-07-13 12:31:03.821305
1367;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;10;13/07/22 14:31;64447951;TRUE;0;2745;NBHF;High;yes;0;FALSE;914473;67;67;125;127;24;30;6;15;203647;329;15;414;575;1287;67;24;67;8;0;0;32;2.2;1.03;1;1;1.01;n/a;0.700000000000003;2022-07-13 14:31:05.272365;194;NA;0;2022-07-13 12:31:04.572365
1368;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;31;13/07/22 14:31;64447951;TRUE;0;2745;NBHF;Mod;yes;0;FALSE;4802384;15;15;126;129;11;31;5;15;17899;838;3;190;191;206;9;8;15;8;0;0;31;2.29;0.98;0.98;0.93;1;n/a;0.700000000000003;2022-07-13 14:31:24.71192;194;NA;0;2022-07-13 12:31:24.01192
1369;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;32;13/07/22 14:31;64447951;TRUE;0;2745;NBHF;High;yes;0;FALSE;4943662;112;112;126;126;26;32;7;15;302702;370;31;331;490;1271;111;2;112;8;0;0;32;2.35;1.03;0.99;1.02;1.01;n/a;0.700000000000003;2022-07-13 14:31:25.41831;194;NA;0;2022-07-13 12:31:24.71831
1370;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;33;13/07/22 14:31;64447951;TRUE;0;2745;NBHF;Mod;yes;0;FALSE;5009102;19;19;126;125;4;28;6;15;28831;659;7;279;304;325;19;2;19;8;0;0;32;2.49;1.01;0.99;1.01;1;n/a;0.700000000000003;2022-07-13 14:31:25.74551;194;NA;0;2022-07-13 12:31:25.04551
1371;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;34;13/07/22 14:31;64447951;TRUE;0;2745;NBHF;Mod;yes;0;FALSE;5016000;16;38;125;125;13;29;7;15;21621;740;16;259;275;538;18;17;38;8;0;0;32;2.24;1.01;0.99;1;1;n/a;0.700000000000003;2022-07-13 14:31:25.78;194;NA;0;2022-07-13 12:31:25.08
1372;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;35;13/07/22 14:31;64447951;TRUE;0;2745;NBHF;Mod;yes;0;FALSE;5028220;10;10;125;127;1;25;6;15;12987;770;3;250;260;266;7;4;10;8;0;0;32;2.26;1;1;0.97;1.01;n/a;0.700000000000003;2022-07-13 14:31:25.8411;194;NA;0;2022-07-13 12:31:25.1411
1373;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;47;13/07/22 14:31;64447951;TRUE;0;2745;NBHF;Mod;yes;0;FALSE;7313290;21;21;125;121;1;26;4;15;33333;630;8;298;312;343;18;2;21;8;0;0;34;2.06;0.95;1;1.05;1.01;n/a;0.700000000000003;2022-07-13 14:31:37.26645;194;NA;0;2022-07-13 12:31:36.56645
1384;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;6;13/07/22 14:32;64447952;TRUE;0;3721;NBHF;Mod;yes;0;FALSE;4032319;12;12;126;126;6;27;5;15;12121;990;4;195;201;209;4;3;12;8;0;0;32;1.73;0.98;1;1.01;1.01;n/a;0.700000000000003;2022-07-13 14:32:20.861595;194;NA;0;2022-07-13 12:32:20.161595
1385;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;7;13/07/22 14:32;64447952;TRUE;0;3721;NBHF;Mod;yes;0;FALSE;4038913;11;11;126;128;6;29;5;15;12941;850;4;190;197;203;4;6;11;8;0;0;32;2.38;0.95;1.01;0.97;1.03;n/a;0.700000000000003;2022-07-13 14:32:20.894565;194;NA;0;2022-07-13 12:32:20.194565
1386;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;8;13/07/22 14:32;64447952;TRUE;0;3721;NBHF;Mod;yes;0;FALSE;4179090;31;31;125;126;8;26;5;15;130801;237;4;591;786;1376;26;22;31;8;0;0;32;2.25;1.16;0.99;1.03;1.01;n/a;0.700000000000003;2022-07-13 14:32:21.59545;194;NA;0;2022-07-13 12:32:20.89545
1387;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;9;13/07/22 14:32;64447952;TRUE;0;3721;NBHF;Mod;yes;0;FALSE;4206445;12;12;123;126;3;26;2;15;32876;365;3;520;1104;1104;10;6;12;8;0;0;32;2.28;1.14;1;1.01;1.01;n/a;0.700000000000003;2022-07-13 14:32:21.732225;194;NA;0;2022-07-13 12:32:21.032225
1388;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;11;13/07/22 14:32;64447952;TRUE;0;3721;NBHF;Mod;yes;0;FALSE;4248477;17;17;126;130;11;32;6;15;24355;698;4;268;281;340;17;2;17;8;0;0;32;2.82;0.98;1.01;1.02;1.04;n/a;0.700000000000003;2022-07-13 14:32:21.942385;194;NA;0;2022-07-13 12:32:21.242385
1389;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;12;13/07/22 14:32;64447952;TRUE;0;3721;NBHF;Mod;yes;0;FALSE;4253279;12;22;125;128;7;30;6;15;16260;738;8;254;265;528;19;13;22;8;0;0;32;2.28;0.99;1.01;1.01;1.02;n/a;0.700000000000003;2022-07-13 14:32:21.966395;194;NA;0;2022-07-13 12:32:21.266395
1390;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;13;13/07/22 14:32;64447952;TRUE;0;3721;NBHF;Mod;yes;0;FALSE;4529412;12;12;125;127;6;27;4;15;37267;322;3;500;530;556;12;3;12;8;0;0;32;2.14;1.02;1;1;1.02;n/a;0.700000000000003;2022-07-13 14:32:23.34706;194;NA;0;2022-07-13 12:32:22.64706
1391;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;14;13/07/22 14:32;64447952;TRUE;0;3721;NBHF;Mod;yes;0;FALSE;4537242;8;16;125;128;4;28;5;15;19138;418;7;438;474;919;16;9;16;8;0;0;32;1.96;0.99;1.01;1.02;1.02;n/a;0.700000000000003;2022-07-13 14:32:23.38621;194;NA;0;2022-07-13 12:32:22.68621
1392;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;15;13/07/22 14:32;64447952;TRUE;0;3721;NBHF;High;yes;0;FALSE;4552101;72;72;126;128;26;30;5;15;115200;625;27;259;319;705;69;21;72;8;0;0;32;2.48;1.04;1;1.01;1.02;n/a;0.700000000000003;2022-07-13 14:32:23.460505;194;NA;0;2022-07-13 12:32:22.760505
1393;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;16;13/07/22 14:32;64447952;TRUE;0;3721;NBHF;Mod;yes;0;FALSE;4577175;19;19;126;128;9;30;5;15;25000;760;9;254;259;270;17;8;19;8;0;0;32;2.14;1.11;0.99;1.01;1.02;n/a;0.700000000000003;2022-07-13 14:32:23.585875;194;NA;0;2022-07-13 12:32:22.885875
1394;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;17;13/07/22 14:32;64447952;TRUE;0;3721;NBHF;Mod;yes;3;FALSE;4583994;14;37;125;125;15;34;5;15;18158;771;18;247;271;516;6;12;37;8;0;0;34;3.06;1.04;1.01;0.98;1.04;n/a;0.700000000000003;2022-07-13 14:32:23.61997;194;NA;0;2022-07-13 12:32:22.91997
1395;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;18;13/07/22 14:32;64447952;TRUE;0;3721;NBHF;High;yes;0;FALSE;4596077;67;67;126;128;27;29;5;15;83229;805;33;236;495;506;52;23;67;8;0;0;32;2.57;1.07;1;1.01;1.02;n/a;0.700000000000003;2022-07-13 14:32:23.680385;194;NA;0;2022-07-13 12:32:22.980385
1396;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;19;13/07/22 14:32;64447952;TRUE;0;3721;NBHF;Mod;yes;0;FALSE;4615636;8;142;125;128;54;29;6;15;9626;831;67;211;240;484;107;9;142;8;0;0;32;2.17;1.03;0.99;1.01;1.02;n/a;0.700000000000003;2022-07-13 14:32:23.77818;194;NA;0;2022-07-13 12:32:23.07818
1397;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;20;13/07/22 14:32;64447952;TRUE;0;3721;NBHF;Mod;yes;0;FALSE;4651044;30;36;126;126;10;27;6;15;32432;925;19;205;434;434;33;15;36;8;0;0;33;3.28;1.06;1.02;1.04;1.02;n/a;0.700000000000003;2022-07-13 14:32:23.95522;194;NA;0;2022-07-13 12:32:23.25522
1398;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;26;13/07/22 14:32;64447952;TRUE;0;3721;NBHF;Mod;yes;0;FALSE;6488465;9;9;126;128;7;26;5;15;43478;207;1;862;1062;1115;9;2;9;8;0;0;31;3.16;1;0.98;0.96;0.99;n/a;0.700000000000003;2022-07-13 14:32:33.142325;194;NA;0;2022-07-13 12:32:32.442325
1399;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;27;13/07/22 14:32;64447952;TRUE;0;3721;NBHF;Mod;yes;0;FALSE;6523896;27;27;126;126;15;26;4;15;59210;456;10;394;449;930;26;7;27;8;0;0;32;2.13;1.04;0.99;0.98;0.99;n/a;0.700000000000003;2022-07-13 14:32:33.31948;194;NA;0;2022-07-13 12:32:32.61948
1400;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;28;13/07/22 14:32;64447952;TRUE;0;3721;NBHF;Mod;yes;0;FALSE;6539065;20;20;126;124;9;27;5;15;36697;545;7;344;366;392;20;3;20;8;0;0;33;2.48;1.09;1.03;1;1;n/a;0.700000000000003;2022-07-13 14:32:33.395325;194;NA;0;2022-07-13 12:32:32.695325
1401;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;30;13/07/22 14:32;64447952;TRUE;0;3721;NBHF;High;yes;7;FALSE;6552630;78;78;126;127;39;30;5;15;105978;736;31;225;263;547;72;26;78;8;0;0;32;2.17;1.07;0.98;1;1.01;n/a;0.700000000000003;2022-07-13 14:32:33.46315;194;NA;0;2022-07-13 12:32:32.76315
1402;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;31;13/07/22 14:32;64447952;TRUE;0;3721;NBHF;Mod;yes;0;FALSE;6576423;24;24;126;125;10;29;5;15;33240;722;10;222;252;284;20;21;24;8;0;0;32;2.16;1.02;0.99;0.99;1;n/a;0.700000000000003;2022-07-13 14:32:33.582115;194;NA;0;2022-07-13 12:32:32.882115
1403;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;34;13/07/22 14:32;64447952;TRUE;0;3721;NBHF;Mod;yes;0;FALSE;6607391;10;10;126;129;5;27;4;15;11848;844;3;233;234;242;2;7;10;8;0;0;32;1.89;0.96;1.01;0.98;1.03;n/a;0.700000000000003;2022-07-13 14:32:33.736955;194;NA;0;2022-07-13 12:32:33.036955
1426;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;51;13/07/22 14:33;64447953;TRUE;0;2096;NBHF;Mod;yes;0;FALSE;8821817;8;19;125;129;10;23;3;15;24096;332;5;523;615;1147;19;9;19;8;0;0;32;2.28;1.05;0.97;1.01;1.03;n/a;0.700000000000003;2022-07-13 14:33:44.809085;194;NA;0;2022-07-13 12:33:44.109085
1427;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;52;13/07/22 14:33;64447953;TRUE;0;2096;NBHF;High;yes;0;FALSE;8836145;69;69;126;128;39;30;6;15;136633;505;20;322;390;900;69;13;69;8;0;0;32;2.14;0.98;1;1;1.02;n/a;0.700000000000003;2022-07-13 14:33:44.880725;194;NA;0;2022-07-13 12:33:44.180725
1428;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;53;13/07/22 14:33;64447953;TRUE;0;2096;NBHF;High;yes;0;FALSE;8863838;352;469;126;128;253;32;6;15;433497;812;213;152;243;500;433;143;469;8;0;0;32;2.43;1;0.99;1.01;1.02;n/a;0.700000000000003;2022-07-13 14:33:45.01919;194;NA;0;2022-07-13 12:33:44.31919
1429;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;54;13/07/22 14:33;64447953;TRUE;0;2096;NBHF;Mod;yes;0;FALSE;8977739;9;17;125;127;7;28;5;15;8902;1011;6;188;203;388;3;10;17;8;0;0;32;2.48;1.01;0.99;0.98;1.02;n/a;0.700000000000003;2022-07-13 14:33:45.588695;194;NA;0;2022-07-13 12:33:44.888695
1437;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;13;13/07/22 14:34;64447954;TRUE;0;1627;NBHF;Mod;yes;0;FALSE;5139882;12;497;127;129;151;32;7;15;22018;545;223;193;380;709;495;13;497;8;0;0;32;2.76;1.02;1.01;1.02;1.03;n/a;0.700000000000003;2022-07-13 14:34:26.39941;194;NA;0;2022-07-13 12:34:25.69941
1438;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;14;13/07/22 14:34;64447954;TRUE;0;1627;NBHF;Mod;yes;0;FALSE;5265083;17;17;126;129;4;36;7;15;16683;1019;7;190;192;203;10;6;17;8;0;0;32;2.92;1.01;1.01;1.02;1.03;n/a;0.700000000000003;2022-07-13 14:34:27.025415;194;NA;0;2022-07-13 12:34:26.325415
1557;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;3;13/07/22 15:43;64448023;TRUE;0;3944;NBHF;Mod;yes;0;FALSE;3357465;13;13;127;132;3;28;2;15;36931;352;5;552;568;581;2;7;13;8;0;0;31;3.21;0.99;0.99;1.01;1.03;n/a;0.700000000000003;2022-07-13 15:43:17.487325;194;NA;1;2022-07-13 13:43:16.787325
1580;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;45;13/07/22 15:43;64448023;TRUE;0;3944;NBHF;Mod;yes;0;FALSE;10685325;15;15;129;132;13;130;4;9;1153846;13;11;8683;19891;20313;2;8;15;8;0;0;31;5.55;0.99;0.99;1.01;1.02;n/a;0.700000000000003;2022-07-13 15:43:54.126625;194;NA;1;2022-07-13 13:43:53.426625
1719;GEast_20220711_000B_FPOD6899_u_PAL file0 PART 15d 17h 20m.FP3;1;13/07/22 22:22;64448422;TRUE;2;5233;NBHF;High;yes;0;FALSE;6815094;166;166;125;126;111;48;6;15;255384;650;61;250;286;865;148;9;166;8;0;0;32;2.1;0.99;1;1;1.01;n/a;0.700000000000003;2022-07-13 22:22:34.77547;194;NA;0;2022-07-13 20:22:34.07547
