"Line";"File";"TrnID";"Time";"Min";"ON";"OpThreshold";"ClksThisMin";"SpClass";"Qn";"ICIgood";"tWUTrisk";"Marked";"Start";"NofClx";"nActualClx";"medianKHz";"avEndF";"nRisingIPIs";"avSPL";"avPkAt";"avBWx8";"TrDur_us";"AvPRF";"nICIrising";"MinICI_us";"midpointICI";"MaxICI_us";"ClkNofMinICI";"ClkNofMaxICI";"NofClstrs";"avClstrNx8";"avclF0";"avclF1";"avPkIPI";"BeforeIPIratio";"PreIPIratio";"Post1IPIratio";"Post2IPIratio";"EndIPIratio";"EncSpN";"Day";"Timedrift";"Time_adj";"Time_CET";"HP";"Time_UTC"
3854;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";3;2022-08-22 15:29:00;64505609;"True";0;3057;"NBHF";"High";"yes";0;"False";2445940;102;102;127;132;59;29;6;15;287323;355;16;332;501;1268;102;2;102;8;0;0;31;2.15;1.03;0.97;1.01;1.02;"n/a";234;-0.614833641404806;2022-08-22 15:29:11.614866;NA;0;2022-08-22 13:29:12.2297
3855;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";4;2022-08-22 15:29:00;64505609;"True";0;3057;"NBHF";"Mod";"yes";5;"False";2509327;27;27;126;128;14;30;4;15;43831;616;8;283;308;617;24;12;27;8;0;0;35;1.92;0.89;0.92;0.88;0.97;"n/a";234;-0.614833641404806;2022-08-22 15:29:11.931801;NA;0;2022-08-22 13:29:12.546635
3856;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";6;2022-08-22 15:29:00;64505609;"True";0;3057;"NBHF";"High";"yes";0;"False";2542908;135;135;127;130;78;29;6;15;164835;819;62;227;239;502;132;19;135;8;0;0;33;2.18;0.97;0.98;1.06;1.04;"n/a";234;-0.614833641404806;2022-08-22 15:29:12.099706;NA;0;2022-08-22 13:29:12.71454
3857;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";7;2022-08-22 15:29:00;64505609;"True";0;3057;"NBHF";"High";"yes";0;"False";2584161;14;60;127;131;39;28;5;14;15819;885;28;212;224;446;47;15;60;8;0;0;31;2.36;1.02;0.97;1;1.01;"n/a";234;-0.614833641404806;2022-08-22 15:29:12.305971;NA;0;2022-08-22 13:29:12.920805
3858;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";8;2022-08-22 15:29:00;64505609;"True";0;3057;"NBHF";"High";"yes";0;"False";2599459;54;54;127;131;30;28;6;15;60470;893;25;204;212;421;50;38;54;8;0;0;31;2.26;1.01;0.97;0.99;1.02;"n/a";234;-0.614833641404806;2022-08-22 15:29:12.382461;NA;0;2022-08-22 13:29:12.997295
3859;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";9;2022-08-22 15:29:00;64505609;"True";0;3057;"NBHF";"High";"yes";7;"False";2616095;12;22;127;131;14;28;5;12;12195;984;10;197;201;405;19;13;22;8;0;0;31;2.19;1.01;0.96;0.99;1.01;"n/a";234;-0.614833641404806;2022-08-22 15:29:12.465641;NA;0;2022-08-22 13:29:13.080475
3860;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";10;2022-08-22 15:29:00;64505609;"True";0;3057;"NBHF";"High";"yes";0;"False";2623356;28;28;126;131;16;28;6;15;27586;1015;11;190;198;203;28;5;28;8;0;0;31;2.15;1.02;0.97;1;1.01;"n/a";234;-0.614833641404806;2022-08-22 15:29:12.501946;NA;0;2022-08-22 13:29:13.11678
3940;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";6;2022-08-22 15:32:00;64505612;"True";0;1399;"NBHF";"Mod";"yes";0;"False";3815217;18;18;125;130;3;22;4;15;36363;495;5;351;747;778;17;5;18;8;0;0;32;2.14;0.98;1;1.02;1.04;"n/a";234;-0.614833641404806;2022-08-22 15:32:18.461251;NA;0;2022-08-22 13:32:19.076085
3941;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";9;2022-08-22 15:32:00;64505612;"True";0;1399;"NBHF";"High";"yes";0;"False";3842112;14;14;127;129;8;24;4;9;18372;762;4;259;263;527;14;8;14;8;0;0;31;2.16;1.01;0.98;1;1;"n/a";234;-0.614833641404806;2022-08-22 15:32:18.595726;NA;0;2022-08-22 13:32:19.21056
3942;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";10;2022-08-22 15:32:00;64505612;"True";0;1399;"NBHF";"Mod";"yes";0;"False";3846574;8;8;126;126;7;25;4;15;10430;767;4;253;266;267;7;8;8;8;0;0;31;2.19;1.01;0.96;0.99;0.98;"n/a";234;-0.614833641404806;2022-08-22 15:32:18.618037;NA;0;2022-08-22 13:32:19.23287
3943;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";11;2022-08-22 15:32:00;64505612;"True";0;1399;"NBHF";"Mod";"yes";0;"False";3854595;12;12;125;131;7;21;2;15;15306;784;4;251;254;259;12;3;12;8;0;0;32;2;1.12;0.99;1.02;1.05;"n/a";234;-0.614833641404806;2022-08-22 15:32:18.658141;NA;0;2022-08-22 13:32:19.272975
3944;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";12;2022-08-22 15:32:00;64505612;"True";0;1399;"NBHF";"Mod";"yes";0;"False";3859182;10;10;125;126;6;20;3;15;12674;789;4;250;252;259;3;2;10;8;0;0;32;2.2;1.08;0.98;1;1.01;"n/a";234;-0.614833641404806;2022-08-22 15:32:18.681076;NA;0;2022-08-22 13:32:19.29591
3945;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";6;2022-08-22 15:34:00;64505614;"True";0;3762;"NBHF";"Mod";"no";0;"False";9240808;13;13;126;117;6;121;4;15;866666;15;5;11131;13848;15906;11;4;13;12;0;0;43;1.23;0.8;1.18;1.19;1.22;"n/a";234;-0.614833641404806;2022-08-22 15:34:45.589206;NA;0;2022-08-22 13:34:46.20404
3946;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";10;2022-08-22 15:34:00;64505614;"True";0;3762;"NBHF";"High";"yes";0;"False";10118997;14;14;126;118;12;276;5;12;666666;21;4;7587;8779;14231;10;2;14;27;0;0;32;0;0.97;1.01;1.01;1.01;"n/a";234;-0.614833641404806;2022-08-22 15:34:49.980151;NA;0;2022-08-22 13:34:50.594985
3947;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";4;2022-08-22 15:35:00;64505615;"True";0;989;"NBHF";"Mod";"yes";0;"False";108909;22;22;127;131;8;21;3;15;35087;627;7;282;282;669;11;5;22;8;0;0;31;2.38;1.21;0.98;0.98;1.01;"n/a";234;-0.614833641404806;2022-08-22 15:34:59.929711;NA;0;2022-08-22 13:35:00.544545
3948;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";5;2022-08-22 15:35:00;64505615;"True";0;989;"NBHF";"Mod";"yes";0;"False";118590;14;14;127;133;7;22;5;15;19363;723;5;242;277;323;6;5;14;8;0;0;31;2.13;0.99;0.98;1;1.03;"n/a";234;-0.614833641404806;2022-08-22 15:34:59.978117;NA;0;2022-08-22 13:35:00.59295
3949;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";7;2022-08-22 15:35:00;64505615;"True";0;989;"NBHF";"Mod";"yes";0;"False";150771;8;8;127;129;4;20;4;15;9962;803;2;245;245;252;4;5;8;8;0;0;32;1.91;0.93;1.01;1.02;1.03;"n/a";234;-0.614833641404806;2022-08-22 15:35:00.139021;NA;0;2022-08-22 13:35:00.753855
3950;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";16;2022-08-22 15:35:00;64505615;"True";0;989;"NBHF";"Mod";"yes";0;"False";374607;12;12;125;129;6;22;4;15;56074;214;1;727;839;1520;12;10;12;8;0;0;31;2.33;1.09;0.98;0.98;1;"n/a";234;-0.614833641404806;2022-08-22 15:35:01.258201;NA;0;2022-08-22 13:35:01.873035
3951;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";17;2022-08-22 15:35:00;64505615;"True";0;989;"NBHF";"Mod";"no";0;"False";385840;20;20;127;130;13;22;4;15;151515;132;1;1097;1134;1602;12;13;20;8;0;0;31;2.09;1.05;0.97;1;1.01;"n/a";234;-0.614833641404806;2022-08-22 15:35:01.314366;NA;0;2022-08-22 13:35:01.9292
3952;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";18;2022-08-22 15:35:00;64505615;"True";0;989;"NBHF";"High";"yes";0;"False";415817;27;27;127;131;14;23;5;15;52023;519;8;356;393;766;27;16;27;8;0;0;31;2.09;1;0.99;0.99;1.01;"n/a";234;-0.614833641404806;2022-08-22 15:35:01.464252;NA;0;2022-08-22 13:35:02.079085
3953;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";19;2022-08-22 15:35:00;64505615;"True";0;989;"NBHF";"Mod";"yes";0;"False";432039;15;15;127;132;8;23;5;15;23364;642;4;300;317;625;15;8;15;8;0;0;31;1.99;1;0.98;1;1.02;"n/a";234;-0.614833641404806;2022-08-22 15:35:01.545362;NA;0;2022-08-22 13:35:02.160195
3954;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";20;2022-08-22 15:35:00;64505615;"True";0;989;"NBHF";"Mod";"yes";0;"False";443731;9;30;127;131;12;23;4;15;11904;756;13;258;268;528;18;7;30;8;0;0;31;2.06;1.03;0.98;1;1.01;"n/a";234;-0.614833641404806;2022-08-22 15:35:01.603822;NA;0;2022-08-22 13:35:02.218655
3955;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";22;2022-08-22 15:35:00;64505615;"True";0;989;"NBHF";"Mod";"yes";0;"False";453188;29;29;127;131;12;23;5;15;37323;777;13;252;258;517;19;21;29;8;0;0;31;2.11;1.03;0.98;1;1.01;"n/a";234;-0.614833641404806;2022-08-22 15:35:01.651106;NA;0;2022-08-22 13:35:02.26594
3956;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";23;2022-08-22 15:35:00;64505615;"True";0;989;"NBHF";"Mod";"yes";0;"False";464473;14;14;127;130;6;23;4;15;17654;793;6;248;252;255;8;3;14;8;0;0;31;2.28;0.99;0.97;1;1;"n/a";234;-0.614833641404806;2022-08-22 15:35:01.707531;NA;0;2022-08-22 13:35:02.322365
3957;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";27;2022-08-22 15:35:00;64505615;"True";0;989;"NBHF";"Mod";"yes";0;"False";483284;33;33;127;129;13;23;4;15;39426;837;11;203;475;478;12;24;33;8;0;0;32;2.13;1;1.02;1.02;1.03;"n/a";234;-0.614833641404806;2022-08-22 15:35:01.801586;NA;0;2022-08-22 13:35:02.41642
3958;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";28;2022-08-22 15:35:00;64505615;"True";0;989;"NBHF";"Mod";"yes";0;"False";495874;21;21;127;129;8;22;4;15;26481;793;8;229;234;466;6;9;21;8;0;0;31;2.1;1.05;1;0.98;1;"n/a";234;-0.614833641404806;2022-08-22 15:35:01.864537;NA;0;2022-08-22 13:35:02.47937
3959;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";36;2022-08-22 15:35:00;64505615;"True";0;989;"NBHF";"Mod";"yes";0;"False";531789;14;14;127;130;8;23;5;15;14358;975;6;171;208;213;2;4;14;8;0;0;31;2.49;0.99;0.98;0.98;1.01;"n/a";234;-0.614833641404806;2022-08-22 15:35:02.044111;NA;0;2022-08-22 13:35:02.658945
3968;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";73;2022-08-22 15:35:00;64505615;"True";0;989;"NBHF";"High";"yes";0;"False";4765705;51;51;127;132;24;23;4;15;100000;510;14;336;391;848;50;13;51;8;0;0;31;2.09;0.99;0.99;0.99;1.02;"n/a";234;-0.614833641404806;2022-08-22 15:35:23.213691;NA;0;2022-08-22 13:35:23.828525
3969;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";75;2022-08-22 15:35:00;64505615;"True";0;989;"NBHF";"Mod";"yes";0;"False";4792151;17;17;128;132;11;25;4;15;24495;694;5;274;289;594;17;6;17;8;0;0;31;2.17;1.04;0.98;0.98;1.02;"n/a";234;-0.614833641404806;2022-08-22 15:35:23.345922;NA;0;2022-08-22 13:35:23.960755
3970;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";77;2022-08-22 15:35:00;64505615;"True";0;989;"NBHF";"Mod";"yes";0;"False";4798964;15;15;127;132;8;23;4;15;59055;254;3;777;789;1563;14;13;15;8;0;0;31;2.89;0.99;1;1;1.02;"n/a";234;-0.614833641404806;2022-08-22 15:35:23.379987;NA;0;2022-08-22 13:35:23.99482
3971;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";81;2022-08-22 15:35:00;64505615;"True";0;989;"NBHF";"Mod";"yes";0;"False";4831488;19;33;126;128;17;23;4;15;30206;629;14;235;244;497;33;4;33;8;0;0;32;2.31;0.99;0.99;1;1.01;"n/a";234;-0.614833641404806;2022-08-22 15:35:23.542606;NA;0;2022-08-22 13:35:24.15744
3972;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";82;2022-08-22 15:35:00;64505615;"True";0;989;"NBHF";"Mod";"yes";0;"False";4845054;30;30;127;131;12;23;4;15;35294;850;16;229;235;473;27;5;30;8;0;0;31;2.23;1.03;0.98;1;1.01;"n/a";234;-0.614833641404806;2022-08-22 15:35:23.610436;NA;0;2022-08-22 13:35:24.22527
3973;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";83;2022-08-22 15:35:00;64505615;"True";0;989;"NBHF";"Mod";"yes";7;"False";4860669;11;11;126;133;6;23;4;15;12500;880;5;223;224;452;7;9;11;8;0;0;31;2.13;1.09;0.98;0.99;1.03;"n/a";234;-0.614833641404806;2022-08-22 15:35:23.688511;NA;0;2022-08-22 13:35:24.303345
3974;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";85;2022-08-22 15:35:00;64505615;"True";0;989;"NBHF";"Mod";"yes";0;"False";4873199;12;12;127;131;6;23;5;15;13129;914;5;215;439;439;8;6;12;8;0;0;31;2.13;0.99;0.98;1.01;1.02;"n/a";234;-0.614833641404806;2022-08-22 15:35:23.751161;NA;0;2022-08-22 13:35:24.365995
3975;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";86;2022-08-22 15:35:00;64505615;"True";0;989;"NBHF";"Mod";"yes";0;"False";4884835;11;33;126;130;10;24;4;15;17857;616;14;203;209;1670;17;12;33;8;0;0;31;2.12;1.03;0.99;1;1;"n/a";234;-0.614833641404806;2022-08-22 15:35:23.809341;NA;0;2022-08-22 13:35:24.424175
3976;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";87;2022-08-22 15:35:00;64505615;"True";0;989;"NBHF";"Mod";"yes";0;"False";4894397;13;13;127;133;8;22;4;15;16270;799;3;201;202;407;13;11;13;8;0;0;31;1.94;1;1.01;0.99;1.03;"n/a";234;-0.614833641404806;2022-08-22 15:35:23.857152;NA;0;2022-08-22 13:35:24.471985
3977;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";88;2022-08-22 15:35:00;64505615;"True";0;989;"NBHF";"Mod";"yes";0;"False";4898859;10;10;127;131;5;23;4;15;10020;998;2;195;200;207;3;4;10;8;0;0;31;2.1;0.99;0.99;0.99;1.01;"n/a";234;-0.614833641404806;2022-08-22 15:35:23.879461;NA;0;2022-08-22 13:35:24.494295
3978;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";90;2022-08-22 15:35:00;64505615;"True";0;989;"NBHF";"Mod";"yes";0;"False";4904432;11;11;127;131;6;23;5;15;10805;1018;2;193;194;199;11;9;11;8;0;0;31;1.98;0.99;0.98;0.99;1.01;"n/a";234;-0.614833641404806;2022-08-22 15:35:23.907326;NA;0;2022-08-22 13:35:24.52216
3979;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";9;2022-08-22 15:37:00;64505617;"True";0;1009;"NBHF";"Mod";"yes";0;"False";6037363;20;20;118;119;8;23;2;15;31104;643;5;293;313;641;20;5;20;8;0;0;34;1.97;1;0.97;0.94;1.01;"n/a";234;-0.614833641404806;2022-08-22 15:37:29.571981;NA;0;2022-08-22 13:37:30.186815
3992;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";3;2022-08-22 22:00:00;64506000;"True";0;308;"NBHF";"Mod";"yes";2;"False";11843497;10;10;126;126;5;28;5;15;36764;272;2;583;1257;1257;10;5;10;8;0;0;34;1.74;0.93;0.92;0.86;1.01;"n/a";234;-0.614833641404806;2022-08-22 22:00:58.602651;NA;0;2022-08-22 20:00:59.217485
3993;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";4;2022-08-22 22:00:00;64506000;"True";0;308;"NBHF";"High";"yes";0;"False";11858378;12;12;126;131;5;29;6;15;29055;413;3;465;485;502;12;2;12;8;0;0;31;2.03;1.02;0.94;1.02;1.02;"n/a";234;-0.614833641404806;2022-08-22 22:00:58.677056;NA;0;2022-08-22 20:00:59.29189
3994;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";5;2022-08-22 22:00:00;64506000;"True";0;308;"NBHF";"High";"yes";0;"False";11867332;67;67;126;133;44;31;6;15;123388;543;26;286;347;858;65;5;67;8;0;0;31;2.12;1.01;0.93;1.02;1.03;"n/a";234;-0.614833641404806;2022-08-22 22:00:58.721826;NA;0;2022-08-22 20:00:59.33666
3995;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";6;2022-08-22 22:00:00;64506000;"True";0;308;"NBHF";"Mod";"yes";0;"False";11895170;13;13;126;134;9;31;6;15;17639;737;4;264;276;533;10;11;13;8;0;0;31;2.08;1;0.93;1.01;1.04;"n/a";234;-0.614833641404806;2022-08-22 22:00:58.861017;NA;0;2022-08-22 20:00:59.47585
3996;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";7;2022-08-22 22:00:00;64506000;"True";0;308;"NBHF";"High";"yes";0;"False";11900022;23;23;126;132;18;32;6;15;30223;761;11;254;265;269;17;4;23;8;0;0;31;2.09;1;0.93;1.02;1.02;"n/a";234;-0.614833641404806;2022-08-22 22:00:58.885276;NA;0;2022-08-22 20:00:59.50011
3997;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";8;2022-08-22 22:00:00;64506000;"True";0;308;"NBHF";"Mod";"yes";0;"False";11906846;13;13;126;134;9;31;6;15;16883;770;4;255;260;264;7;4;13;8;0;0;31;2.09;1;0.93;1.03;1.04;"n/a";234;-0.614833641404806;2022-08-22 22:00:58.919396;NA;0;2022-08-22 20:00:59.53423
3998;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";9;2022-08-22 22:00:00;64506000;"True";0;308;"NBHF";"Mod";"yes";0;"False";11910477;11;11;126;133;10;32;6;15;14175;776;4;252;255;263;11;3;11;8;0;0;31;2.07;1.02;0.93;1.02;1.03;"n/a";234;-0.614833641404806;2022-08-22 22:00:58.937551;NA;0;2022-08-22 20:00:59.552385
3999;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";11;2022-08-22 22:00:00;64506000;"True";0;308;"NBHF";"Mod";"yes";0;"False";11916634;40;40;126;131;32;32;6;15;52493;762;16;240;253;508;38;14;40;8;0;0;31;2.08;1.03;0.94;1.01;1.01;"n/a";234;-0.614833641404806;2022-08-22 22:00:58.968336;NA;0;2022-08-22 20:00:59.58317
4000;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";12;2022-08-22 22:00:00;64506000;"True";0;308;"NBHF";"High";"yes";0;"False";11928939;46;46;126;132;33;32;6;15;56097;820;19;233;244;255;46;6;46;8;0;0;31;2.13;1.01;0.94;1.02;1.02;"n/a";234;-0.614833641404806;2022-08-22 22:00:59.029861;NA;0;2022-08-22 20:00:59.644695
4001;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";13;2022-08-22 22:00:00;64506000;"True";0;308;"NBHF";"Mod";"yes";0;"False";11942312;10;10;126;130;8;32;6;15;11933;838;3;233;246;246;4;5;10;8;0;0;31;2.06;1.01;0.92;1.02;1.01;"n/a";234;-0.614833641404806;2022-08-22 22:00:59.096726;NA;0;2022-08-22 20:00:59.71156
4002;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";14;2022-08-22 22:00:00;64506000;"True";0;308;"NBHF";"Mod";"yes";0;"False";11946595;8;8;126;137;5;32;7;15;9433;848;2;232;241;241;6;4;8;8;0;0;31;2.13;1.01;0.93;1.03;1.06;"n/a";234;-0.614833641404806;2022-08-22 22:00:59.118141;NA;0;2022-08-22 20:00:59.732975
4003;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";15;2022-08-22 22:00:00;64506000;"True";0;308;"NBHF";"Mod";"yes";0;"False";11948956;53;53;126;131;37;32;6;15;63397;836;22;220;233;472;46;8;53;8;0;0;31;1.93;1.08;0.92;1.01;1;"n/a";234;-0.614833641404806;2022-08-22 22:00:59.129946;NA;0;2022-08-22 20:00:59.74478
4004;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";16;2022-08-22 22:00:00;64506000;"True";0;308;"NBHF";"Mod";"yes";0;"False";11962781;34;34;126;132;29;32;6;15;40963;830;14;217;226;451;22;13;34;8;0;0;31;2.02;1.04;0.93;1.02;1.02;"n/a";234;-0.614833641404806;2022-08-22 22:00:59.199071;NA;0;2022-08-22 20:00:59.813905
4005;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";17;2022-08-22 22:00:00;64506000;"True";0;308;"NBHF";"Mod";"yes";0;"False";11972358;22;22;126;132;17;32;6;15;23939;919;9;210;214;430;14;20;22;8;0;0;31;2.07;1.01;0.94;1.01;1.02;"n/a";234;-0.614833641404806;2022-08-22 22:00:59.246956;NA;0;2022-08-22 20:00:59.86179
4006;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";18;2022-08-22 22:00:00;64506000;"True";0;308;"NBHF";"Mod";"yes";0;"False";11977789;10;71;126;133;48;32;6;15;10764;929;25;201;221;429;65;11;71;8;0;0;31;2.03;1.07;0.94;1.01;1.03;"n/a";234;-0.614833641404806;2022-08-22 22:00:59.274112;NA;0;2022-08-22 20:00:59.888945
4007;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";19;2022-08-22 22:00:00;64506000;"True";0;308;"NBHF";"Mod";"yes";0;"False";11993752;10;22;126;130;13;32;7;15;10152;985;10;195;201;410;13;11;22;8;0;0;31;2.33;1.1;0.94;0.98;1.01;"n/a";234;-0.614833641404806;2022-08-22 22:00:59.353926;NA;0;2022-08-22 20:00:59.96876
4008;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";1;2022-08-22 22:10:00;64506010;"True";0;2988;"NBHF";"High";"yes";0;"False";1019647;34;34;124;123;30;46;4;15;894736;38;17;3277;3277;7819;17;3;34;8;0;0;32;0;0.97;0.96;0.97;0.99;"n/a";234;-0.614833641404806;2022-08-22 22:10:04.483401;NA;0;2022-08-22 20:10:05.098235
4009;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";3;2022-08-22 22:10:00;64506010;"True";0;2988;"NBHF";"High";"yes";0;"False";1781412;16;16;123;126;6;73;4;13;941176;17;8;10602;13323;13323;14;8;16;9;0;0;32;3.25;1;0.99;1.02;1;"n/a";234;-0.614833641404806;2022-08-22 22:10:08.292226;NA;0;2022-08-22 20:10:08.90706
4010;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";8;2022-08-22 22:10:00;64506010;"True";0;2988;"NBHF";"Mod";"yes";0;"False";9113528;30;30;126;127;19;24;4;15;37313;804;14;225;234;474;6;11;30;8;0;0;33;2.2;0.99;1;1.01;1.03;"n/a";234;-0.614833641404806;2022-08-22 22:10:44.952806;NA;0;2022-08-22 20:10:45.56764
4011;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";9;2022-08-22 22:10:00;64506010;"True";0;2988;"NBHF";"Mod";"yes";0;"False";9336125;9;9;125;132;4;21;4;15;26315;342;0;565;596;608;9;2;9;8;0;0;31;2.78;1.03;0.96;0.98;1.02;"n/a";234;-0.614833641404806;2022-08-22 22:10:46.065791;NA;0;2022-08-22 20:10:46.680625
4012;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";1;2022-08-22 22:11:00;64506011;"True";0;875;"NBHF";"Mod";"yes";0;"False";2621426;34;34;117;120;27;36;2;15;67326;505;13;354;366;738;29;9;34;8;0;0;34;0;0.94;1;0.97;1.02;"n/a";234;-0.614833641404806;2022-08-22 22:11:12.492296;NA;0;2022-08-22 20:11:13.10713
4013;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";7;2022-08-22 22:12:00;64506012;"True";0;546;"NBHF";"Mod";"yes";0;"False";7262671;30;30;119;121;20;38;3;15;100334;299;23;396;766;836;26;24;30;8;0;0;33;3.78;0.99;0.99;0.99;1;"n/a";234;-0.614833641404806;2022-08-22 22:12:35.698521;NA;0;2022-08-22 20:12:36.313355
4014;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";10;2022-08-22 22:12:00;64506012;"True";0;546;"NBHF";"High";"yes";0;"False";7294196;12;12;123;127;4;178;8;2;108108;111;8;1245;1648;2704;2;12;12;66;0;0;33;3.23;0.98;1.03;1.02;1.04;"n/a";234;-0.614833641404806;2022-08-22 22:12:35.856146;NA;0;2022-08-22 20:12:36.47098
4015;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";12;2022-08-22 22:12:00;64506012;"True";0;546;"NBHF";"High";"yes";7;"False";11073278;74;74;120;121;5;34;2;15;139097;532;26;338;370;765;65;8;74;8;0;0;33;0;0.99;0.97;0.92;1;"n/a";234;-0.614833641404806;2022-08-22 22:12:54.751556;NA;0;2022-08-22 20:12:55.36639
4016;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";13;2022-08-22 22:12:00;64506012;"True";0;546;"NBHF";"Mod";"yes";0;"False";11102188;18;18;117;118;2;25;2;15;38054;473;6;344;377;411;14;11;18;8;0;0;34;1.91;0.98;0.96;0.87;1.01;"n/a";234;-0.614833641404806;2022-08-22 22:12:54.896106;NA;0;2022-08-22 20:12:55.51094
4017;"S90--_20220623_000A_FPOD6900_u_PAL file0 PART 68d 36m.FP3";6;2022-08-22 22:13:00;64506013;"True";0;1237;"NBHF";"Mod";"yes";0;"False";9898761;10;10;119;122;6;30;2;15;294117;34;4;5324;5574;6454;4;8;10;8;0;0;33;0;0.98;0.99;0.98;1.01;"n/a";234;-0.614833641404806;2022-08-22 22:13:48.878971;NA;0;2022-08-22 20:13:49.493805
